Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Month
467,15,6.7,24,2.7,1536,-12.4,1.95,0,0,2
467,23,8.6,69,2.2,1730,3.2,0,0,0,4
467,12,21.7,96,0.8,1773,21,0.81,1.5,0,5
467,6,11.4,0,0.9,2000,-2,0.03,0,0,5
468,17,4.1,34,3.1,1810,-10.3,0.28,0,0,1
468,15,11.7,81,1.2,616,8.5,0.53,0,0,3
468,0,16.1,80,1.9,605,12.6,0,0,0,4
468,7,22.5,86,0.6,299,20,0.07,0,0,6
469,8,-13.3,60,0.6,1598,-19.4,0.02,0,0,2
469,17,3.1,14,3.7,2000,-21.9,1,0,0,2
469,6,7.9,86,2,1070,5.6,0.01,0,0,5
470,17,7.9,68,4.2,352,2.3,0.27,0,0,2
470,21,5,73,2.2,1173,0.5,0,0,0,3
470,2,15.2,84,0.7,485,12.5,0,0,0,5
470,0,18,94,0.7,1906,17,0,1,0,6
470,0,21.9,95,1.9,357,21,0,0,0,6
471,19,2,48,1.8,1519,-7.8,0,0,0,1
473,2,13.9,43,0.9,2000,1.5,0,0,0,5
475,18,-4.4,46,3.5,2000,-14.3,0.23,0,0,2
475,14,11.2,83,1.1,518,8.4,0.45,0,0,3
475,11,6.3,41,1.3,1519,-6,2.12,0,0,3
475,0,7.8,78,1.8,1741,4.1,0,0,0,4
475,3,18.9,63,1.5,1007,11.6,0,0,0,6
475,7,19.6,75,0.9,884,15,0.42,0,0,6
477,19,22.3,71,2.5,1268,16.7,0.14,0,0,5
478,14,7.3,38,3.4,1997,-6.1,1.6,0,0,3
480,1,9.7,63,2.1,1610,2.9,0,0,0,5
481,19,24.3,95,0.5,958,23.4,0.11,4,0,6
482,13,6.1,22,2.4,1710,-14,2.5,0,0,2
482,10,15,69,1.5,552,9.3,1.02,0,0,3
483,20,4.3,32,1.7,1101,-10.9,0,0,0,2
483,0,20.2,66,1.5,2000,13.6,0,0,0,6
484,17,6.6,34,2.8,1300,-8.1,0.42,0,0,2
485,9,13.5,66,1.8,934,7.2,0.16,0,0,4
485,0,9,46,1.2,1259,-2,0,0,0,4
485,8,12.2,50,0.8,1412,2,0.84,0,0,4
486,10,16.3,62,0.8,1639,8.9,0.27,0.3,0,4
486,10,17.7,88,1.1,322,15.6,0.36,0,0,5
486,6,12,83,0.4,321,9.1,0.01,0,0,5
487,21,6.7,84,2.8,193,4.1,0,0,0,3
488,11,8.4,34,3.6,1966,-6.5,2.36,0,0,3
489,8,10.4,65,0.8,979,4,0.41,0,0,3
490,0,11.8,78,0.6,438,8,0,0,0,3
491,8,-11.1,61,0.7,1963,-17.1,0.01,0,0,1
491,3,19.9,80,1.6,741,16.3,0,0,0,6
492,17,11.8,82,1.7,990,8.8,0.4,0,0,3
492,15,6.5,39,3.3,2000,-6.4,1.21,0,0,3
492,12,14.6,53,2.5,348,5.1,2.65,0,0,3
494,21,2.3,40,3.3,2000,-9.9,0,0,0,3
494,10,7.2,43,1.5,559,-4.5,0.42,0,0,3
494,10,14.7,62,2.9,684,7.4,1.59,0,0,3
494,10,6.3,39,2.8,2000,-6.6,1.55,0,0,4
497,11,5.7,58,2.3,700,-1.9,2.08,0,0,3
498,22,2.8,74,2.1,469,-1.3,0,0,0,3
499,19,3.5,60,2.7,936,-3.5,0,0,0,2
499,22,3.9,68,3,737,-1.4,0,0,0,4
501,18,5.2,62,2.9,503,-1.5,0.01,0,0,1
502,20,10.7,70,2.8,236,5.4,0,0,0,3
502,1,11.5,77,2,593,7.6,0,0,0,3
502,1,24.1,67,0.5,686,17.5,0,0,0,5
503,23,8.4,77,3.8,1662,4.5,0,0,0,4
503,0,9.6,31,0.8,2000,-6.7,0,0,0,4
503,7,15,64,0.6,902,8.2,0.46,0,0,5
504,12,8.5,34,1.9,1876,-6.4,2.55,0,0,3
504,13,16,47,2.5,459,4.6,2.8,0,0,3
504,0,9.5,40,2.4,1987,-3.4,0,0,0,4
505,14,9.8,38,0.9,1908,-3.8,0.93,0,0,3
505,10,10.7,81,1.4,2000,7.5,0.57,0,0,4
505,6,18.6,84,0.7,316,15.8,0.01,0,0,5
506,18,2,39,2.1,1259,-10.5,0.01,0,0,1
506,22,9.8,90,3.7,493,8.2,0,0,0,3
506,10,5.2,73,1,668,0.7,2.08,0,0,4
507,8,-9.7,65,0.8,1508,-15,0.02,0,0,2
507,10,6.7,46,2.2,1936,-4.1,1.79,0,0,3
507,0,19.1,84,1.6,540,16.3,0,0,0,5
508,20,4.3,59,4.6,991,-3,0,0,0,4
508,2,12.1,53,1.1,1948,2.7,0,0,0,5
509,16,5.9,21,3,1864,-14.8,1.34,0,0,2
509,13,9.9,39,1.9,1911,-3.4,1.61,0,0,3
509,13,7.5,44,2,1526,-3.9,1.24,0,0,3
509,13,16.7,93,1,1373,15.5,0.72,0.5,0,5
510,12,6.8,51,1,1617,-2.6,1.13,0,0,3
512,21,3.3,36,1.4,1110,-10.3,0,0,0,2
513,20,7.1,83,3.3,203,4.4,0,0,0,3
513,1,14.1,25,1.8,2000,-5.6,0,0,0,4
513,9,8.6,66,1.7,881,2.5,1.16,0,0,4
513,0,20.5,94,3.7,896,19.4,0,0,0,6
514,17,3.9,19,3.6,2000,-17.6,0.58,0,0,2
514,22,4.5,40,1.3,1871,-7.9,0,0,0,3
515,0,9.6,44,2.2,1417,-2,0,0,0,4
516,22,10.2,49,1.7,1972,0,0,0,0,3
516,13,8,37,3.4,2000,-5.8,1.96,0,0,3
516,13,13.4,56,3.7,1693,4.7,0.82,0.1,0,5
517,8,-9.1,33,2.1,1998,-22.4,0.03,0,0,2
518,16,5.6,42,4.2,2000,-6.3,0.81,0,0,3
518,19,4.9,47,3.5,2000,-5.4,0.2,0,0,4
518,18,13.6,89,2.3,638,11.8,0.09,0,0,5
518,3,17.4,61,1.2,2000,9.7,0,0,0,6
520,9,3.4,49,1.6,1950,-6.3,1.03,0,0,3
520,0,9.8,44,1.4,1268,-1.8,0,0,0,4
521,15,10.3,23,2.1,1317,-9.9,2.09,0,0,2
521,22,2.9,69,1.2,1179,-2.2,0,0,0,3
521,19,7.7,80,2.8,234,4.4,0.05,0,0,3
521,6,9,57,1.7,1903,0.9,0,0,0,5
522,17,5.7,36,3,1073,-8.2,0.57,0,0,2
522,19,2.5,21,2.2,2000,-17.6,0,0,0,2
522,12,9,33,3.1,1985,-6.4,2.59,0,0,3
522,2,12,76,1,363,7.8,0,0,0,4
524,8,14.1,38,1,2000,0,0.72,0,0,5
524,2,26.1,51,1.7,760,15.1,0,0,0,6
525,0,11.4,22,1.5,2000,-9.6,0,0,0,4
525,2,18.6,84,2.5,619,15.8,0,0,0,6
526,2,11.1,74,1.9,2000,6.6,0,0,0,5
527,23,12.4,74,1.5,356,7.8,0,0,0,3
527,2,20.2,71,1.2,1414,14.7,0,0,0,6
528,13,9.3,27,2.2,1816,-8.7,2.65,0,0,3
529,17,6.8,57,1,623,-1.1,0.16,0,0,2
529,10,8,73,2.8,1641,3.4,1.44,0,0,4
530,20,6.7,32,1.9,1722,-8.8,0,0,0,3
530,6,11.4,67,1,1600,5.4,0.04,0,0,5
531,6,13.8,74,0.7,644,9.2,0.05,0,0,5
532,0,16.8,69,0.8,1395,11,0,0,0,4
532,10,19.7,94,1.1,497,18.7,0.61,1,0,6
533,19,3.6,55,1.6,728,-4.6,0,0,0,2
533,21,3.1,59,1.5,2000,-4.1,0,0,0,3
533,21,3.1,74,3.2,465,-1,0,0,0,3
533,21,5.7,34,1,1520,-8.9,0,0,0,3
533,20,10.5,97,1.8,372,10,0,0,0,3
534,2,18.2,85,0.8,355,15.6,0,0,0,5
535,20,4.3,67,1.1,1125,-1.2,0,0,0,3
535,3,19.1,84,0.6,421,16.3,0,0,0,6
536,0,8.9,55,0.7,2000,0.3,0,0,0,4
536,7,19.3,63,0.7,916,12,0.46,0,0,6
537,8,2.6,70,0.6,296,-2.3,0,0,0,1
537,8,1.1,86,1.2,197,-0.9,0,0,0,1
537,21,3.5,69,1.4,1177,-1.6,0,0,0,3
537,0,11.7,77,1.3,588,7.7,0,0,0,3
539,2,20.2,82,0.9,575,17,0,0,0,6
540,9,7.6,82,0.7,147,4.7,0.55,0,0,3
540,3,22,42,0.2,1891,8.4,0,0,0,6
542,18,-1,28,1.9,2000,-17.2,0.08,0,0,2
542,14,8,42,1.5,1690,-4.1,1.24,0,0,3
543,20,2.7,45,3.3,2000,-8,0,0,0,3
545,15,6.8,50,4.1,660,-2.9,0.56,0,0,4
545,1,21.5,83,1.3,345,18.4,0,0,0,6
546,1,12.4,55,1,1836,3.5,0,0,0,4
547,1,21,74,0.5,990,16.1,0,0,0,6
550,14,10,44,1.9,2000,-1.7,2.46,0,0,3
550,12,9.6,39,1.8,1982,-3.7,2.09,0,0,3
552,10,15.7,58,1.3,1980,7.4,0.69,0,0,3
552,0,11.6,57,1.9,2000,3.3,0,0,0,5
552,6,12.1,89,0.3,252,10.3,0.02,0,0,5
552,23,21.6,89,4.3,698,19.7,0,0,0,6
553,11,4.7,26,4.8,1927,-13.2,1.55,0,0,4
553,0,12.4,56,0.5,1028,3.8,0,0,0,4
554,8,-6,64,3.2,1384,-11.7,0,0,0.7,1
554,1,11.2,57,1.6,1533,2.9,0,0,0,4
554,2,19,72,1.4,1258,13.8,0,0,0,6
555,18,5.2,44,1.3,647,-6,0,0,0,1
555,16,9.5,31,3.1,973,-6.8,1.54,0,0,2
555,15,9.2,53,3.3,1896,0.1,2.23,0,0,3
555,8,17.5,94,0.9,203,16.5,0.06,0,0,5
555,6,14.8,64,1.5,2000,8,0.02,0,0,5
555,2,19,62,1.8,974,11.5,0,0,0,5
555,1,19.8,59,1.3,2000,11.5,0,0,0,6
556,9,1.2,62,0.8,1338,-5.2,0.85,0,0,3
556,6,9.2,64,1,2000,2.7,0.02,0,0,5
557,11,8.2,45,2.4,1992,-3,2.38,0,0,3
558,18,-3.8,58,1.7,1996,-10.8,0.01,0,0,1
558,8,-7.4,58,2.2,1882,-14.2,0.01,0,0,2
559,18,5.1,34,2.3,1440,-9.5,0.09,0,0,2
560,11,15.8,40,1.9,647,2.2,1.95,0,0,3
560,7,18.1,59,0.6,789,9.9,0.47,0,0,6
561,10,6,43,1,1829,-5.6,1.69,0,0,3
561,8,21.3,78,0.7,351,17.3,0.51,0,0,6
561,0,22.2,84,1.1,482,19.3,0,0,0,6
562,22,7,55,2.7,1041,-1.4,0,0,0,3
562,1,11.5,57,1.8,1471,3.2,0,0,0,4
562,6,15.4,84,0.8,235,12.7,0.03,0,0,5
562,18,21.9,97,2.1,191,21.3,0.08,0,0,5
562,3,19.6,68,1.7,1260,13.5,0,0,0,6
563,13,18.6,46,2.1,642,6.7,2.54,0,0,3
563,1,17.5,78,0.6,277,13.6,0,0,0,5
564,18,-0.5,26,1.7,1999,-17.7,0.15,0,0,2
565,22,7.6,48,3.1,2000,-2.7,0,0,0,3
565,11,6.9,46,2.1,1541,-3.9,2.33,0,0,3
565,1,12.4,84,1.8,287,9.7,0,0,0,5
566,9,3.8,58,2,1785,-3.7,0.49,0,0,3
566,10,14.7,61,2,945,7.2,0.64,0,0,4
567,14,9.2,27,2.9,1880,-8.8,2.32,0,0,3
567,21,10.4,96,2.7,499,9.7,0,0,0,3
568,8,-7.1,68,0.6,1931,-12,0.03,0,0,2
568,19,2,26,2.3,1985,-15.5,0.02,0,0,3
569,0,14.7,54,1.3,718,5.4,0,0,0,4
570,9,3.5,60,1.3,1969,-3.5,0.71,0,0,3
570,1,18.8,84,0.5,488,16,0,0,0,5
571,11,12.6,49,1.4,988,2.1,0.84,0,0,3
571,19,12.6,59,2.5,384,4.7,0.08,0,0,3
572,14,7,23,2.4,1645,-12.7,2.52,0,0,2
572,23,13.4,81,2.6,958,10.1,0,0,0,3
572,14,7.4,56,3.5,461,-0.8,1.04,0,0,4
572,2,15.8,66,0.6,1204,9.4,0,0,0,5
573,19,5.3,67,2.6,1314,-0.3,0.02,0,0,3
574,16,5.2,21,2.1,1721,-15.4,1.97,0,0,3
574,7,1.6,76,0.7,1024,-2.1,0,0,0,3
575,14,17.4,39,2.9,520,3.2,2.7,0,0,3
576,2,19.6,78,0.8,662,15.6,0,0,0,6
578,20,4.3,57,1.3,2000,-3.4,0,0,0,3
578,1,15.9,39,0.2,2000,1.9,0,0,0,4
578,1,12.9,62,0.6,1557,5.7,0,0,0,5
579,0,12.1,70,0.8,1050,6.7,0,0,0,4
579,10,17.5,66,1.3,1059,11,0.55,0,0,4
579,8,14.4,51,2.3,1907,4.3,0.92,0,0,5
579,9,14.8,95,1,986,14,0.53,0,0,5
581,12,11.7,32,1.6,690,-4.4,1.99,0,0,3
581,7,6,96,0.6,94,5.4,0,0,0,3
581,0,12.7,89,1.2,340,10.9,0,0,0,5
582,10,10.3,62,2.1,914,3.3,1.76,0,0,4
583,7,-1,78,0.6,1484,-4.3,0,0,0,3
583,11,16.1,63,1.2,555,9,1.08,0,0,3
583,10,16,29,1.4,1708,-2,1.79,0,0,3
583,7,17,60,1.1,1993,9.1,0.47,0,0,6
584,11,7.1,50,1.7,799,-2.6,2.24,0,0,3
585,16,6.6,50,4,645,-3.1,0.81,0,0,4
585,1,22.5,80,1.1,619,18.8,0,0,0,6
586,20,3.3,74,2.6,494,-0.8,0,0,0,3
586,12,16.7,47,2.4,620,5.3,1.76,0,0,3
586,11,6.4,29,2.7,2000,-10.3,0.9,0,0,4
586,22,8.8,77,3.2,1258,4.9,0,0,0,4
587,20,8.5,46,1,1977,-2.4,0,0,0,3
587,23,16.1,69,1.8,1666,10.4,0,0,0,3
587,11,8.5,49,0.7,718,-1.6,0.76,0,0,3
588,21,10.3,52,2.2,1843,0.8,0,0,0,3
588,13,13.6,34,1.8,458,-1.9,2.23,0,0,3
588,11,15.6,60,3.7,817,7.8,1.44,0,0,3
588,23,16.3,82,1.3,480,13.2,0,0,0,4
589,8,-3.3,39,0.9,1279,-15.3,0.02,0,0,2
589,17,6.9,25,2.9,1795,-11.8,1.07,0,0,2
589,11,9,56,2,399,0.6,1.11,0,0,3
590,15,12.2,56,4.8,2000,3.6,0.57,0.5,0,5
590,2,15.7,74,1,1313,11,0,0,0,5
591,7,5.7,95,3.4,1136,4.9,0.02,0,0,4
591,3,18.5,73,1,1951,13.5,0,0,0,6
592,18,4.9,59,1.4,427,-2.4,0,0,0,1
592,18,0.5,37,3,1733,-12.5,0.06,0,0,2
592,8,7.3,84,2.2,813,4.7,0.05,0,0,3
592,13,23.4,83,1.7,1944,20.3,1.5,0,0,5
594,16,9.5,56,3.1,994,1.1,1.1,0,0,3
594,6,22,90,0.4,373,20.2,0.04,0.1,0,6
596,19,7.8,28,1.9,1982,-9.6,0.04,0,0,3
596,1,20.7,47,0.9,1987,8.9,0,0,0,6
596,18,20.6,97,0.7,222,20.1,0.14,21.5,0,6
598,7,2.2,65,1.9,2000,-3.7,0,0,0,3
598,11,8.3,69,4.1,1217,2.9,1.81,0,0,4
600,7,0.6,85,1.5,1321,-1.6,0.01,0,0,3
600,8,14.6,54,0.9,431,5.3,0.89,0,0,4
600,8,14.8,80,0.3,1921,11.3,0.31,0,0,5
602,2,19.8,80,1.5,370,16.2,0,0,0,6
603,18,-2.6,38,1.4,1604,-14.9,0,0,0,1
603,14,14.9,34,2.8,403,-0.8,2.22,0,0,3
603,17,11.1,42,2.2,765,-1.3,0.34,0,0,3
604,18,3.1,50,3.7,2000,-6.3,0.07,0,0,2
604,9,4.8,43,1,1200,-6.7,0.18,0,0,3
604,15,17.6,33,3.6,985,1.1,2.44,0,0,3
605,12,10.7,16,1.7,1657,-14.1,2.56,0,0,3
605,17,8.5,59,2.7,1927,0.9,0.16,0,0,3
605,7,1.4,43,1.5,2000,-9.8,0,0,0,3
606,8,2.1,65,1.1,1559,-3.8,0.01,0,0,2
606,19,10.4,98,2,391,10,0,0,0,3
606,1,19.1,86,1.8,522,16.6,0,0,0,6
608,8,18.3,51,2,1366,7.9,0.7,0,0,5
609,9,17.4,94,0.7,230,16.4,0.16,0,0,5
609,1,15.1,84,0.3,1858,12.4,0,0,0,5
609,6,17.2,83,1.3,2000,14.2,0.07,0,0,6
610,1,16.9,61,1,844,9.3,0,0,0,5
610,1,15.5,82,1.5,513,12.4,0,0,0,5
611,15,7.7,51,2.9,670,-1.8,0.94,0,0,3
612,15,7.5,21,2.7,1900,-13.4,2.22,0,0,2
612,19,9.5,76,2.3,2000,5.4,0.02,0,0,4
612,0,19.7,76,0.5,386,15.3,0,0,0,5
614,9,2.5,40,1.9,2000,-9.7,0.41,0,0,3
614,23,13.5,74,1.2,603,8.9,0,0,0,3
614,23,12.7,75,1.6,475,8.3,0,0,0,3
614,7,18,82,0.7,264,14.8,0.11,0,0,5
615,18,2,77,1.3,2000,-1.6,0.07,0,0,3
616,19,6.1,44,1,750,-5.2,0,0,0,2
616,15,10.1,24,1.8,1839,-9.6,2.12,0,0,3
616,9,9.4,44,0.3,743,-2.2,0.33,0,0,3
616,7,20.2,73,1.1,708,15.1,0.41,0,0,6
617,8,-6.2,45,0.4,1600,-16.2,0.17,0,0,3
618,14,19.4,45,2,624,7.1,2.05,0,0,3
618,10,14.7,53,0.9,831,5.2,1.59,0,0,3
619,19,5.5,30,2.7,1150,-10.7,0.01,0,0,2
619,8,19,65,2,2000,12.2,0.28,0,0,6
620,15,10.2,34,2.3,1919,-4.9,1.19,0,0,3
620,22,9,65,1.7,1953,2.7,0,0,0,4
621,22,3.9,66,2.7,990,-1.8,0,0,0,3
622,7,21.3,44,0.5,1911,8.5,0.2,0,0,6
623,23,9.6,43,1.2,1333,-2.3,0,0,0,4
624,21,7.4,54,2,1142,-1.3,0,0,0,3
624,0,10,63,2.1,1653,3.2,0,0,0,5
625,21,5.5,33,3.2,1995,-9.5,0,0,0,3
625,6,19.5,64,0.4,1268,12.5,0.02,0,0,5
625,3,21.9,88,0.9,274,19.8,0,0,0,6
626,12,15.5,47,3.3,1303,4.2,2.44,0,0,3
626,12,12.7,45,1.3,321,1,2.63,0,0,3
628,1,15.5,60,1.1,658,7.7,0,0,0,4
629,12,16.5,57,3.8,881,7.9,1.55,0,0,3
630,19,12.7,32,2.3,2000,-3.6,0.01,0,0,3
631,17,4.3,21,2.5,1961,-16.1,1.13,0,0,3
631,20,11.1,51,3.7,1957,1.3,0,0,0,3
631,12,18.9,44,0.9,1910,6.3,0.75,0,0,4
633,21,9.1,76,3.5,1113,5,0,0,0,4
635,18,-1.8,44,2.2,1709,-12.4,0.01,0,0,1
636,15,19.9,45,2.7,676,7.6,1.79,0,0,3
637,18,-3.1,39,2.1,2000,-15.1,0,0,0,1
637,15,10.3,43,2.5,2000,-1.7,2.45,0,0,3
638,22,5.3,63,1.8,591,-1.1,0,0,0,3
638,10,12.9,68,1.3,2000,7.1,0.97,0,0,4
640,20,9.4,76,2.6,1376,5.3,0,0,0,4
641,6,16.2,0,0.5,1588,9.3,0.05,0,0,5
642,9,12.6,57,0.9,859,4.2,0.98,0,0,3
643,11,17.5,55,2.1,1892,8.3,1.35,0,0,3
644,11,7.5,54,0.9,1013,-1.2,2.49,0,0,4
644,3,20.6,91,0.8,194,19,0,0,0,6
646,8,-8.6,55,0.6,1984,-16,0,0,0,1
646,8,-1.2,51,0.8,1800,-10,0.05,0,0,2
646,17,8.7,30,3.1,1117,-7.9,0.96,0,0,2
646,16,10.4,36,3.2,1963,-4,1.02,0,0,3
646,6,14.3,82,0.7,653,11.2,0.05,0,0,5
647,9,18.1,33,1.1,512,1.5,1.61,0,0,4
647,8,12.7,67,0.6,378,6.7,0.86,0,0,4
648,8,-2.5,50,1,1281,-11.5,0,0,0,1
648,13,9.9,29,3.2,1641,-7.3,2.91,0,0,3
650,8,1.2,68,0.6,411,-4,0,0,0,1
650,12,7.1,50,2.2,909,-2.6,2.47,0,0,3
651,7,0.6,97,1.3,66,0.1,0.05,0,0,4
652,7,3.7,59,2.9,2000,-3.5,0,0,0,3
652,2,22.4,84,0.6,667,19.5,0,0,0,6
653,9,2.5,67,1.3,1472,-3,1.11,0,0,3
655,8,-3.4,71,0.8,1179,-7.9,0,0,0,1
655,23,12.4,63,1.3,1201,5.5,0,0,0,3
657,7,19.4,69,0.3,1277,13.5,0.42,0,0,6
659,18,4.1,40,2.1,1327,-8.3,0.1,0,0,2
659,19,4.8,48,3.8,1126,-5.3,0.17,0,0,4
659,8,20.3,47,1.5,1785,8.6,1.05,0,0,6
660,22,4.9,46,0.8,2000,-5.7,0,0,0,3
661,9,5.7,38,3.9,1985,-7.5,0.98,0,0,3
661,7,2.5,79,1.4,536,-0.7,0.01,0,0,3
662,7,3,53,0.5,1094,-5.6,0,0,0,3
662,22,10.7,58,1.4,600,2.7,0,0,0,3
662,11,18.5,61,1.6,1301,10.8,0.95,0,0,4
662,0,24.4,63,0.8,745,16.8,0,0,0,5
663,0,11.8,59,2.4,1535,4,0,0,0,4
664,18,6.2,61,3.2,1411,-0.7,0.4,0,0,3
664,9,3.3,72,1.4,618,-1.2,0.61,0,0,3
664,10,18.9,66,2,1298,12.4,0.85,0,0,4
664,0,14.8,27,2.1,2000,-4,0,0,0,4
665,8,-5.3,51,1,1319,-13.8,0,0,0,1
665,7,10.3,90,1.2,2000,8.7,0.01,0,0,4
666,20,6.1,31,2.8,2000,-9.8,0,0,0,3
666,12,9.2,40,2.6,592,-3.7,2.47,0,0,3
666,0,15.3,29,1.3,2000,-2.6,0,0,0,5
668,7,7.2,56,0.5,545,-1,0,0,0,3
668,12,8.3,36,2.5,1665,-5.9,2.7,0,0,3
668,23,10.2,58,2.4,2000,2.2,0,0,0,4
669,18,7.5,70,5,374,2.3,0.08,0,0,2
669,1,15.9,51,1.8,866,5.7,0,0,0,5
670,8,-7,49,1.5,1971,-15.9,0,0,0,1
671,23,10.7,42,0.9,1236,-1.7,0,0,0,4
672,1,12.7,74,1.8,392,8.1,0,0,0,4
672,6,17.5,76,1.2,1161,13.2,0.05,0,0,6
673,2,18.6,60,1.8,1841,10.6,0,0,0,6
674,14,11.4,30,3.1,1672,-5.5,2.82,0,0,3
675,18,-0.8,24,2.3,2000,-18.9,0.01,0,0,1
675,17,9.3,81,2.4,2000,6.1,0.52,0,0,4
676,18,10.4,98,2.5,116,10,0.03,0,0,3
676,21,5.8,60,2.2,650,-1.3,0,0,0,3
676,1,11.4,74,1.3,2000,6.9,0,0,0,5
676,9,16,34,1.3,2000,0.1,1,0,0,5
677,7,3.8,44,4.1,2000,-7.3,0.02,0,0,3
677,23,12.9,51,1.7,1200,2.9,0,0,0,4
677,2,19.6,60,1.9,1200,11.6,0,0,0,6
678,13,17.1,42,3.2,1305,4,2.6,0,0,3
678,23,12.1,77,1.4,540,8.1,0,0,0,3
680,16,10.6,26,1.9,1955,-8.1,1.75,0,0,3
680,23,10.1,41,1.1,1509,-2.5,0,0,0,4
682,13,10.9,36,2.1,1073,-3.6,2.87,0,0,3
682,9,2.6,96,1.1,316,2,0.87,0,0,4
683,8,-0.7,32,0.5,1991,-15.3,0,0,0,1
683,19,4.5,72,2.7,529,-0.1,0.03,0,0,3
683,9,5.2,51,1.7,2000,-4.1,1.08,0,0,3
683,13,7.9,58,4.3,488,0.1,1.88,0,0,4
686,16,9.6,38,1.7,1052,-4,1.71,0,0,3
686,10,13.8,39,2.3,1659,0,2.09,0,0,4
688,16,7.6,18,3.2,1930,-15.2,1.73,0,0,2
688,20,7.9,54,2.3,1005,-0.8,0,0,0,3
689,0,12.2,67,1.2,2000,6.2,0,0,0,5
690,12,9.3,37,2.3,940,-4.6,2.72,0,0,3
692,0,13.1,47,0.3,1877,2,0,0,0,4
694,15,15.3,32,2.9,458,-1.3,2.02,0,0,3
694,8,18.2,63,0.8,1731,11,1,0,0,5
695,22,7.8,49,0.1,528,-2.2,0,0,0,3
696,11,19,67,1.9,1062,12.7,0.52,0,0,4
697,12,6,23,4.2,1990,-13.6,2,0,0,4
697,14,16.7,88,1.5,1760,14.6,0.72,0,0,5
698,14,18.6,46,4.4,1664,6.7,2.14,0,0,3
699,9,11.6,51,0.8,498,1.7,0.84,0,0,3
700,10,12.4,34,1.2,1943,-3,2.24,0,0,4
701,8,0.7,45,0.7,1339,-9.9,0,0,0,1
702,18,2.9,45,1.6,1629,-7.8,0.04,0,0,1
702,10,20.6,24,2,950,-0.7,2.29,0,0,4
703,10,15.2,31,1.6,1757,-1.8,1.84,0,0,4
705,14,18.3,43,2.2,1509,5.4,2.43,0,0,3
705,12,9.4,40,2.6,1913,-3.5,2.78,0,0,3
705,7,8.5,67,0.7,475,2.7,0.02,0,0,3
705,1,18.3,83,1.1,451,15.3,0,0,0,5
706,18,9.6,79,1.8,2000,6.1,0.39,0,0,4
707,0,16.3,59,0.2,756,8.2,0,0,0,4
708,10,18.2,36,1,620,2.8,1.99,0,0,4
709,12,6.9,30,1.8,1994,-9.5,0.85,0,0,4
709,6,19.5,80,1.6,709,15.9,0.04,0,0,6
710,21,5.8,43,1.8,2000,-5.8,0,0,0,3
710,11,14.1,62,1.6,2000,6.9,1.08,0,0,4
710,6,18.2,83,0.6,448,15.2,0.06,0,0,6
711,20,8.3,47,3.1,2000,-2.3,0,0,0,3
711,14,20.2,47,2.4,541,8.5,2.3,0,0,3
712,0,16.4,72,0.8,1046,11.3,0,0,0,5
713,1,14.7,43,1.2,2000,2.2,0,0,0,5
714,12,18.2,55,2.3,594,9,2.24,0,0,3
714,18,6.4,43,3.7,2000,-5.2,0.92,0,0,4
714,6,19.4,83,1.6,448,16.4,0.03,0,0,6
715,13,10.4,38,2.4,1959,-3.3,2.99,0,0,3
715,1,20.8,72,1,912,15.5,0,0,0,6
715,8,21.1,70,0.3,766,15.4,0.9,0,0,6
716,19,3.2,45,3.7,2000,-7.6,0.02,0,0,3
716,13,19.5,48,1.9,596,8.1,2.32,0,0,3
716,9,14.9,39,0.9,1354,1,1.56,0,0,4
716,1,12.1,54,1.3,1820,3,0,0,0,5
716,10,15.2,88,2.2,1090,13.2,0.55,0,0,5
716,6,18.1,88,1.1,272,16,0.03,0,0,6
717,1,20.6,65,1.2,2000,13.7,0,0,0,6
718,8,-4.3,36,1.9,1955,-17.1,0.06,0,0,2
718,16,11,39,1.2,2000,-2.4,1.96,0,0,3
718,19,5.4,60,3.9,990,-1.7,0.02,0,0,3
718,19,8.8,49,3.2,1207,-1.3,0.05,0,0,3
719,17,4.9,43,4.3,2000,-6.6,0.42,0,0,3
719,9,6.9,83,2.2,1666,4.2,0.83,0,0,4
721,1,20.3,55,1.1,1756,0,0,0,0,5
723,9,12.4,66,1,546,6.2,0.91,0,0,3
723,13,17.5,54,3.1,1065,8,1.63,0,0,3
724,20,6.7,48,2.6,774,-3.5,0,0,0,3
724,0,12.5,84,1.5,334,9.8,0,0,0,5
725,23,9.6,44,0.7,2000,-2,0,0,0,4
726,21,4.5,62,2,826,-2.1,0,0,0,3
727,8,-2.1,71,1.7,610,-6.6,0.06,0,0,2
730,18,3.9,56,4,1004,-4,0.18,0,0,2
731,21,8,47,3.3,2000,-2.6,0,0,0,3
731,10,14.7,31,1.1,1240,-2.2,2.04,0,0,4
732,2,19.4,84,0.7,382,16.6,0,0,0,6
733,23,9.7,33,0.4,2000,-5.8,0,0,0,4
733,0,18.7,64,3.3,1654,11.7,0,0,0,5
733,6,17.8,73,0.4,1188,12.8,0.04,0,0,6
734,9,23.1,68,1.9,482,16.8,1.64,0,0,6
735,11,20.5,79,1.7,770,16.7,1.25,0,0,6
736,18,9,76,3,288,4.9,0.45,0,0,3
737,11,16.7,55,2.1,1182,7.6,1.37,0,0,4
737,9,15.9,72,0.5,1835,10.8,0.67,0,0,5
739,20,5.1,56,2,899,-2.9,0,0,0,3
